SUBJECT_NO,GENDER,MODIFIED_DATETIME,DOB,NAME,NATIONALITY_CD,ID,ID_TYPE,DATE_ISSUE,DATE_EXPIRE,LICENSE_PLATE,VEHICLE_MODEL,VEHICLE_TYPE,REG_DATE
7d574901-aa0f-43da-adec-e9ae9b7ebd17,M,6/26/2021 21:38,24-09-2020,Henrieta Germaine,Ukraine,1G4HR54K32U245139,3,4/27/2018 20:44,8/20/2017 11:30,1FTMF1EW0AF512436,GS,Lexus,3/7/2019 10:23
3472f4c5-e2d4-4dec-a419-877ead292cc1,F,7/17/2018 17:57,4/3/2019,Lauritz McGrory,United States,JN1CV6FEXFM171900,1,7/11/2016 13:27,6/15/2021 5:58,1D7RW3GK7BS586272,Forenza,Suzuki,11/3/2015 16:59
f8084bf0-f49f-4fe2-844a-38de4c643416,F,9/14/2015 11:17,15-10-2020,Jaquith Sweet,Mexico,WAUDH48H37K370978,3,11/19/2016 12:12,3/27/2021 21:21,WBXPA73435W567832,W201,Mercedes-Benz,11/7/2019 21:07
30561b45-cdcf-4eac-b43d-b8b045b75ba4,M,2/14/2019 18:06,9/10/2019,Amargo Wyllcock,China,4T1BF1FK4EU601932,2,7/9/2018 18:43,8/31/2021 2:03,2G4GT5GK2C9275434,Versa,Nissan,5/3/2020 8:35
8a140189-146b-4890-9db0-5c1251709402,M,6/22/2018 17:21,6/2/2020,Aurea Highway,Armenia,5TFCW5F10DX234872,3,7/15/2016 17:10,8/23/2019 10:20,JTDZN3EU2EJ705129,Viper RT/10,Dodge,4/15/2017 1:37
ac58c881-b828-46e2-8381-7072e2754d05,F,4/9/2018 6:03,23-05-2015,Amabelle Gleadhell,China,5NPEB4ACXEH847408,3,8/27/2016 20:27,3/30/2017 9:17,SAJWA4FC4EM607150,Previa,Toyota,12/7/2015 14:21
00d8c884-1401-42e9-83e7-903b7b2dc03c,F,7/4/2017 10:15,26-11-2016,Edsel Jollie,Japan,1GD11XEGXFF219467,2,7/8/2016 23:08,9/4/2016 0:46,SALAB2D49AA271151,E-Class,Mercedes-Benz,1/22/2021 18:39
51926df6-9c6b-4a96-bef1-5ecb44278e6c,F,6/14/2015 2:39,7/7/2016,Kenna Petrozzi,Philippines,1GYFK36249R310380,3,2/20/2015 16:29,2/19/2015 4:32,5FRYD4H41FB200528,Navigator L,Lincoln,11/13/2019 20:12
222e2f4e-726f-4435-9c38-d254eb3e8f9a,F,9/19/2015 15:36,14-06-2021,Ulrikaumeko Martin,Russia,1FTWX3A54AE867825,3,7/18/2017 1:44,6/17/2020 18:48,WBABD53436P373913,330,BMW,9/16/2019 13:54
f0b3c146-dec8-44a9-86d0-c8ad3291c23e,M,10/29/2017 9:51,7/7/2015,Adan Oultram,Mongolia,WA1LGBFE9CD791093,2,4/12/2018 0:10,5/19/2016 6:10,WBADS43453G112111,Grand Prix,Pontiac,12/14/2016 10:02
afe832d2-30a4-4cad-aa46-b95eae727f94,M,10/31/2020 16:37,5/8/2021,Gay McGillivray,China,WVGEF9BP3ED777321,3,4/15/2021 10:04,3/27/2017 0:46,WAUVC68E24A597438,DB9,Aston Martin,5/7/2015 14:51
5581d82a-a7b9-4307-98fb-2ec4bf28d8a9,F,10/3/2020 23:38,5/10/2018,Deana Atcherley,France,WAUAF78E96A407648,2,11/7/2019 5:55,10/9/2016 0:21,1G4HR54K124422903,Thunderbird,Ford,1/17/2018 6:44
53718f2d-f3a3-4134-aca8-919c38038bb3,M,8/5/2015 19:53,3/3/2016,Tonnie Miskin,Cyprus,1FT7W2A6XEE973289,1,7/10/2019 16:31,10/20/2018 23:24,1D7RV1GPXAS923079,S-Class,Mercedes-Benz,2/14/2015 16:55
264b6b0c-1748-464a-954b-f027c19b2e6e,M,4/4/2020 10:44,4/2/2016,Sanderson Poznanski,Mexico,1G6KF579X1U774553,1,6/3/2018 4:06,10/28/2015 14:05,WBXPA73455W416815,Sidekick,Suzuki,5/13/2020 21:46
ff017875-77d7-4de0-81d6-28aaf2e01131,M,8/15/2015 15:39,1/3/2021,Naomi Shattock,Honduras,WAUDG68E05A946825,1,3/14/2018 8:02,2/1/2021 5:10,KMHHT6KD9CU898586,Explorer,Ford,3/19/2021 22:33
d528a33e-9183-4d1c-bf27-54eb99e2f869,M,2/20/2020 9:20,3/4/2020,Kimbell Grunder,Colombia,SCBBB7ZH0DC945901,2,5/10/2018 8:47,4/14/2016 11:22,SALAG2V69FA780990,Neon,Dodge,1/13/2021 0:27
17be494a-280a-453d-ba16-05b70964015b,M,11/1/2017 23:49,22-07-2020,Lisle Evennett,Peru,JN1CV6EK6AM073429,3,4/1/2020 11:16,11/9/2015 9:32,SCBDP3ZA7BC683068,G,Infiniti,9/7/2015 1:40
fef1e1a0-b63a-4edb-a7a5-10864936a31c,F,9/20/2017 20:54,10/5/2016,Jamal Greve,Russia,YV4902DZ2B2427566,3,12/14/2015 8:49,12/5/2015 3:38,1G6DN57S840712028,GTO,Pontiac,10/2/2021 12:17
e43fba37-17ec-426f-86bd-12125bdf95f9,M,6/10/2020 1:44,13-09-2017,Fallon Palk,Brazil,ZHWGU5BZ9DL082883,3,9/7/2019 21:24,11/24/2018 1:01,WA1CMAFE4ED199414,Quest,Nissan,4/18/2016 17:20
00a379d5-1a92-407b-b8f7-ff4c26d1ac79,F,12/22/2019 3:22,29-12-2020,Ewart Frobisher,Pakistan,WP0AA2A91AS723386,2,5/29/2018 18:02,6/18/2019 19:34,2FMHK6DTXAB212854,Prius c,Toyota,8/27/2020 19:15
f4b4f66b-55ed-4d94-abb0-b4d4cd8fa030,F,9/25/2021 12:11,20-05-2015,Francois Redhole,Madagascar,JN8AE2KP3F9686572,3,11/18/2016 20:27,6/13/2018 12:47,1G4CU541X44383165,CX-9,Mazda,4/27/2021 20:13
56eddd18-526a-4728-ab45-8cf2b4751d38,F,10/22/2018 3:30,31-07-2019,Dorena Trenholme,Cuba,5N1AN0NW9EN649630,2,4/27/2016 9:13,1/6/2021 18:43,2T3BF4DV8AW565551,Passat,Volkswagen,10/16/2020 5:34
b4c20ea4-4c07-472f-afc6-3bf65e91f167,M,7/19/2021 12:14,18-08-2021,Beitris Rheaume,Vietnam,19UUA65616A484828,2,7/21/2019 6:25,11/28/2020 14:18,WP0AA2A92BS255833,Maxima,Nissan,1/20/2016 19:52
4e615965-1c80-492b-a44f-724813cfee78,M,5/4/2016 9:26,11/7/2020,Crawford Sleeford,Philippines,3D4PH9FG7BT420976,2,10/31/2016 7:36,7/1/2020 7:05,1FTWX3D5XAE827213,Forester,Subaru,10/29/2015 4:59
0dcc6725-e2b2-48e2-8de7-556100464fbe,M,9/2/2017 23:25,21-08-2016,Murial Smellie,Mayotte,1GD21ZCG3BZ343057,1,4/21/2015 16:34,10/29/2015 13:22,1GKS1HE09BR077160,Camry,Toyota,1/7/2019 9:02
da4a55b6-f020-400d-91bc-3f56ee18d3ff,M,3/22/2021 12:09,10/4/2017,Willey Chancellor,Poland,1GYS4KEF3DR977716,3,7/3/2017 7:48,3/2/2015 2:40,WAUCFAFR0BA615746,A8,Audi,1/2/2018 1:48
ab42d86e-4bb1-49cc-a2ee-bd0e2554461d,F,4/2/2016 11:01,29-02-2016,Emiline Kleinmintz,Brazil,JTHBK1EGXA2840810,1,7/30/2018 14:42,8/18/2019 19:35,KMHHU6KJ7FU706833,RL,Acura,12/24/2015 12:48
5b9d0ebd-7ad4-43d4-b805-d8508cdc3df8,F,8/31/2020 2:02,30-07-2021,Garrik Dominick,Sweden,4JGBB2FBXAA010050,1,8/20/2015 14:50,1/7/2019 16:59,WVGAV7AX4AW456961,F150,Ford,8/31/2017 20:50
38b48970-8d34-4dcd-9da7-f619b4d93fdb,M,12/23/2019 19:45,1/2/2021,Giacobo VanBrugh,Republic of the Congo,1VWAH7A35EC505775,2,6/30/2017 11:53,8/7/2017 6:12,1G4HP57M19U059628,3500,Chevrolet,4/1/2016 5:24
8ef9fc3c-de59-48fc-bef5-63a3b17b5b1f,F,2/29/2020 21:10,30-06-2021,Frederica McCamish,Portugal,1C3CDFAA1DD630429,2,6/8/2015 3:51,12/21/2018 6:51,WAUHFAFL5AN343767,Focus,Ford,8/23/2017 0:47
8df2ca3d-e234-42af-841a-e952f370ce3c,M,6/24/2021 4:52,13-11-2015,Wait Elverstone,Canada,1FTEW1CW0AK264056,3,4/5/2020 8:50,3/24/2019 0:50,1GYS4EEJ1CR218311,Pathfinder Armada,Nissan,5/16/2021 19:17
f6fa64dd-80d1-48b4-bdc7-41f631ef98e8,M,12/20/2016 23:13,12/5/2020,Jessica Snarie,Nigeria,1FTEW1C89FF524679,1,8/1/2016 17:31,7/7/2018 10:40,1N6AF0KY4EN063292,B-Series Plus,Mazda,11/10/2017 23:19
acd3d93e-88e3-4d1c-b917-42ff120e4231,F,2/19/2020 13:50,23-12-2017,Bruce Lahrs,Russia,2C4RDGBG3FR619432,2,1/10/2020 9:00,2/13/2016 17:40,WBA3A9C53FF404855,Cougar,Mercury,7/6/2021 19:44
299dc315-38a4-4e00-b41b-1cb5246805a3,M,10/7/2019 13:02,2/12/2021,Aretha Rohlfing,China,WVWAA7AH8AV938055,1,12/19/2020 0:52,1/18/2015 14:20,1FMCU0C73AK314587,2500,Chevrolet,6/4/2018 11:00
418fea42-9caa-49c3-85dc-fd0080369938,M,5/9/2017 16:43,1/1/2021,Darci Spaducci,Indonesia,WAULC68E03A411627,3,5/18/2021 11:16,3/8/2021 14:38,WBAVB73547F697211,3500,GMC,10/8/2015 13:18
9258eed9-859b-4d73-be45-e21a24fcf564,F,11/1/2020 8:54,10/12/2015,Murvyn Hubberstey,Pakistan,1D4PT4GK8AW384177,2,11/1/2020 17:44,3/30/2018 14:35,1FTMF1EW0AK147053,Golf,Volkswagen,3/16/2016 9:07
7d968c2d-7529-4728-b482-f98d25c43fa0,M,4/2/2016 14:42,18-10-2021,Sher Ladlow,Colombia,3G5DA03EX2S458606,3,7/21/2020 7:53,9/27/2015 13:15,1N6AF0KX6EN508929,300D,Mercedes-Benz,7/14/2021 13:16
fbd42175-af0b-4f9e-adf5-ae65e521f75e,F,5/14/2015 9:07,24-03-2021,Haydon Redwin,Paraguay,1G6KD57Y16U306828,3,10/21/2016 16:29,1/23/2017 22:49,55SWF4JB3FU046527,Explorer,Ford,3/31/2021 16:02
42988b8b-77e9-422e-b8c6-83ebda78819d,M,7/8/2015 17:09,18-09-2017,Alaric Vayne,Nigeria,JM1DE1HY5B0328794,1,2/7/2018 17:40,3/22/2016 3:36,WAUFFAFL6FN887614,RX-7,Mazda,6/11/2015 15:35
ac9e0e5f-ba14-49d9-a048-f054d7a670ce,F,10/31/2018 10:54,9/9/2016,Imogene Denecamp,Poland,JTEBU5JR1F5415617,2,10/31/2017 2:53,1/23/2016 9:52,4T1BB3EK4AU569129,ES,Lexus,12/15/2018 19:24
c2150d22-5748-4d08-b035-2cae42be087c,F,6/5/2020 17:37,9/7/2015,Justinian Ceaplen,Denmark,1G6DJ8EV3A0192102,3,2/7/2016 12:06,11/10/2016 7:25,2T1BURHE8EC548195,Bonneville,Pontiac,9/10/2016 10:23
ba36af01-7f0a-4acb-99d5-57b5a6cd2d79,M,9/22/2021 3:06,9/9/2020,Alanson FitzGeorge,China,JN1CV6AP2AM708678,1,10/11/2017 3:16,9/17/2016 4:03,JTHFF2C24D2215956,X-90,Suzuki,4/3/2016 11:59
b34823ae-5b8f-4777-a719-49f318fe0a55,F,11/16/2015 5:49,8/1/2018,Philippe Flooks,Poland,3N1CN7AP5FL710562,3,10/14/2016 4:31,10/23/2018 18:41,1C4RDHAG6CC496978,Suburban 1500,GMC,6/13/2020 14:44
05d69119-6e6d-4ed2-b18a-04eeab8b6f47,M,6/22/2021 13:27,16-02-2020,Stanislaw Stubbs,China,WAURGAFD8EN927614,3,12/18/2015 9:19,5/28/2016 12:34,1FAHP3E21CL904006,Monte Carlo,Chevrolet,3/27/2019 15:37
9cabfa8f-9859-42f4-b681-3b07511d191f,M,6/29/2018 1:21,6/5/2017,Blythe Edinborough,China,KMHGH4JH3DU731941,2,4/22/2020 22:36,3/14/2021 11:47,WVGAV7AX2BW065826,Genesis,Hyundai,10/11/2017 13:41
59e23cbb-a019-42a5-bac4-4a6ba4c553f7,M,6/28/2019 6:28,17-12-2015,Codie Marcq,China,JN8AF5MR2FT586592,3,8/18/2019 20:38,11/11/2017 9:04,WAUUL78E46A644294,Rally Wagon 1500,GMC,4/30/2016 22:30
df61ce00-d0d3-4613-8a13-1a272c722251,M,5/2/2017 7:04,13-02-2018,Bink Laurencot,China,JA4AP3AU9BZ498209,3,11/22/2017 12:17,10/25/2020 14:14,19UUB2F31FA156044,GS,Lexus,9/25/2016 8:24
5e698a32-4d61-4612-b954-b84dee06241b,F,7/4/2021 16:51,27-03-2018,Basilius MacKettrick,Macedonia,WAUKD78P37A707229,3,3/8/2019 21:41,10/7/2016 10:48,JH4CL95916C148079,S8,Audi,11/4/2015 22:09
05c75f7f-b43f-49d2-b8af-8b26ef80c0cf,M,5/15/2020 15:42,25-10-2015,Griffy Dahle,Myanmar,WUAUUAFG0F7696622,3,9/13/2019 14:31,2/19/2021 8:17,JA4AP3AU4BZ972292,430,Maserati,3/27/2016 0:06
4def66a0-4343-47ad-92d4-3df37656ba02,M,8/13/2019 5:33,1/12/2021,Renado Simonou,Paraguay,WAUHGAFCXEN482621,1,2/19/2018 18:27,7/21/2016 2:56,SCBCU7ZA8AC469443,Astro,Chevrolet,5/16/2020 1:51
32f70261-bffb-46d2-8b31-0148d3db22ab,M,5/8/2018 0:10,3/11/2021,Garold Peasegod,Portugal,KM8JT3AC2AU740421,1,5/14/2019 10:06,4/1/2020 9:07,5FRYD4H44FB601748,Echo,Toyota,6/20/2018 18:28
5115a5e3-3fb9-4109-ac5d-b47e79072a82,M,4/2/2015 15:51,6/9/2017,Courtney Ravelus,Russia,WBABV13474J669829,1,12/3/2020 22:05,4/27/2019 12:49,JM1NC2MF1D0673344,Golf,Volkswagen,11/21/2019 1:28
ff322bd5-335b-4bb1-8eb2-24e24b9bad81,F,12/10/2021 21:03,2/3/2021,Barron Mitchard,United States,WAU3GAFD5FN805431,3,8/20/2021 1:24,6/8/2020 19:29,3N1CN7AP0EK646032,J,Infiniti,10/11/2021 8:23
b039c23e-3200-48e8-bb14-0d2dac9bbfe7,F,4/30/2015 14:36,25-02-2021,Nichole Boldecke,Philippines,WAUEF78E27A658451,2,7/17/2015 1:27,12/16/2018 10:47,WA1EY94L87D257296,Mazda5,Mazda,8/31/2016 23:16
5bd0461c-0474-45ca-8ba3-534bd6716bff,M,2/27/2021 13:17,17-03-2019,Annabal Pointing,Russia,TRURD38J181988752,1,8/12/2017 2:39,6/28/2021 19:44,2G4WD582X71376717,Pajero,Mitsubishi,1/13/2021 6:30
e446c7d7-729b-4a4f-9e77-d7d3bdda31df,M,6/21/2015 15:11,4/1/2017,Marcela Baskeyfield,France,WP0AA2A91ES242575,1,7/25/2021 19:45,8/17/2017 19:53,1FTWX3A52AE603566,Probe,Ford,3/9/2016 15:33
71273aaa-a0c8-4ed6-8aba-913ff34285c1,F,3/21/2019 12:44,5/6/2016,Marsha Congrave,China,1C3BCBFG7CN990303,2,2/21/2020 6:50,12/9/2018 3:24,WBA4A5C5XFD936256,Safari,GMC,12/4/2019 15:07
f1d1f998-8715-4760-abac-f9062723098e,M,10/21/2016 12:55,12/7/2020,Lorrie Burditt,China,WAUDF98E37A937320,2,9/1/2017 8:11,12/23/2017 7:30,JN1AZ4EH3FM435504,Escalade ESV,Cadillac,4/23/2017 13:21
484c1b5b-238a-4891-bae9-46b0d1413759,M,2/28/2018 0:59,13-08-2016,Neall Zorzi,Russia,WAURV78T29A077005,1,12/27/2015 21:31,8/10/2016 2:05,19XFA1E68BE286586,E150,Ford,5/5/2016 8:13
31967bc9-40f2-47fc-ab1b-09bef32cff70,M,10/22/2015 16:09,6/11/2018,Janet Mansel,Poland,SCFFDCCD4BG992914,2,11/26/2019 17:58,6/9/2018 12:29,1C3CDFBB7ED470680,ES,Lexus,4/20/2019 4:44
c4d61376-8272-4d71-a999-e610734be141,M,9/24/2020 15:02,22-01-2021,Belicia Lermouth,Russia,3C63DPAL4CG768154,2,4/9/2019 16:27,6/24/2016 13:40,WBAEH73484B239017,Aero 8,Morgan,7/5/2020 9:33
538ce1c8-da1d-475c-a358-d92958b0f4e9,M,9/7/2016 4:36,13-11-2019,Gabi Wayper,Thailand,WAUDV94F07N735156,1,4/16/2017 21:45,11/23/2019 1:15,3MZBM1K79FM404219,LHS,Chrysler,8/29/2015 19:34
ccd53a8d-15bf-461d-a388-07f30259425f,M,4/12/2020 12:02,16-11-2016,Wakefield Gellately,Russia,WBAUU3C54AA409514,3,10/12/2021 11:30,1/14/2016 13:41,JN8AF5MR6DT509771,Colorado,Chevrolet,5/9/2018 11:38
c17a7241-aced-4dc4-a0a6-c5b5c8da4bb0,F,7/13/2016 16:57,8/2/2017,Braden Akrigg,Estonia,KMHTC6AD0CU455674,1,1/17/2019 6:56,5/25/2017 17:44,WBA3B1G56FN906631,Challenger,Mitsubishi,11/21/2017 11:58
a9feaa99-e2a6-43c0-9308-bb16d5eed8e8,F,4/30/2017 9:34,12/2/2020,Delilah Jedrychowski,Nigeria,5N1AA0NC4AN252645,3,9/5/2021 21:59,2/24/2021 2:00,1D4PT2GK5AW920202,Solara,Toyota,5/20/2020 16:50
81c71014-70b3-452a-9135-dd5800265f24,M,5/22/2017 20:22,2/2/2016,Farley Avramovitz,Russia,WBA3B3C56FF455406,2,1/10/2019 8:43,6/25/2019 3:30,WUAGNAFG4BN545511,CL-Class,Mercedes-Benz,3/2/2020 7:27
652538d8-8d9a-4beb-b076-4cbeee83ac41,M,1/18/2018 15:56,29-11-2019,Job Landman,Nigeria,3C63DRHL6CG179270,2,4/19/2021 11:18,7/1/2018 11:54,1N6BF0KX6FN314679,Rodeo,Isuzu,8/24/2019 8:19
0c4745c9-2f5c-40ae-baf9-4ee39d7ea02d,F,12/23/2018 17:55,17-07-2021,Carey Gorton,China,3GYFNFE30ES390495,1,6/26/2018 23:40,9/27/2019 23:11,3D73M3CL4BG529481,Excel,Mitsubishi,8/17/2021 14:31
3c6d22c5-46c7-48fc-a80a-e9c7fe792705,F,6/29/2021 17:48,28-07-2017,Tamera Showen,China,WAUJC58E03A613756,2,2/27/2015 18:04,5/27/2020 8:26,1GKUCGEJ9AR038217,TT,Audi,2/18/2020 20:56
16850034-600d-40a3-b577-079978a582df,M,1/3/2019 8:30,12/4/2018,Cassy Triswell,China,WA1CFAFP8EA679839,2,7/2/2018 10:31,3/4/2018 9:41,WAULC68E62A539577,Viper,Dodge,1/12/2017 4:52
20c17c25-db00-4061-8ce8-6ea13dd1cf15,F,3/22/2017 6:50,26-01-2021,Mikel Gavahan,Portugal,5J8TB4H30EL718863,3,8/30/2021 14:20,8/17/2016 17:40,19UUA8F52DA816502,Thunderbird,Ford,7/27/2016 2:50
67b0cb51-6d07-4ccf-8bb8-04e253baf5a1,F,7/31/2021 16:20,23-07-2017,Lauralee Peplaw,Russia,WA1WKBFP4CA117206,3,11/22/2019 17:20,6/21/2015 5:30,WDBWK5EA7AF452625,Mirage,Mitsubishi,10/12/2020 16:01
2b80973b-a0f7-46f7-9299-3ed1b63d1e7a,M,4/18/2018 8:41,26-09-2021,Roxi Pechold,Indonesia,2G4WF521941537418,3,3/22/2019 10:06,3/30/2016 22:36,1GYS3PKJ5FR539730,Neon,Plymouth,5/17/2015 13:27
45b72189-95e8-4a44-ac92-c591405d5a21,F,10/6/2016 13:00,24-10-2021,Jolynn Bernette,Mozambique,4T1BK1EB7EU402189,3,10/26/2017 18:41,8/24/2017 10:23,WBADT33402G571584,Z8,BMW,2/1/2015 13:21
dea801eb-81e1-4f99-8295-0f681bf9ea90,M,2/10/2017 19:30,16-08-2021,Desiri Rutty,China,WBA3A5G57FN651577,2,5/11/2019 3:36,4/10/2019 15:25,3LN6L2G93ER498974,Tracker,Geo,10/11/2017 6:37
e2af8706-b459-45b9-b613-2ed3c18ea804,F,10/24/2020 0:38,24-01-2021,Tucker Hebdon,Indonesia,JN1AZ4EH6FM020967,2,7/1/2016 10:22,12/5/2015 11:06,1D7RV1GTXAS829328,Golf,Volkswagen,12/19/2020 12:01
f95ba49a-0727-49f3-87d1-bb50c251d4a2,M,9/3/2020 15:32,6/8/2018,Othilia Trittam,Portugal,WAUAFAFH0AN253536,2,7/21/2016 13:12,8/27/2021 8:06,WVWGD7AJ8EW152812,Panamera,Porsche,6/12/2019 7:36
94f117a2-5211-40f5-b09d-af5bf7755c2f,M,7/8/2019 8:35,29-10-2021,Beckie Iston,China,1GD220CG9CZ372038,1,3/8/2017 3:06,6/16/2017 18:07,WBAPH57589N444035,Ridgeline,Honda,5/1/2021 23:38
56743357-747a-44a4-ad98-5c31aec101b3,M,3/31/2017 3:32,21-12-2017,Harri Traite,Indonesia,WAUHFAFL6EN644005,2,11/11/2018 9:01,3/8/2016 6:29,WBA3N5C51EK735663,Type 2,Volkswagen,11/19/2018 16:05
df19ef17-1570-43d0-b8f3-45fa1f931306,M,7/20/2021 22:08,14-02-2017,Marlowe Couronne,Philippines,WBS3U9C51FJ071457,3,8/27/2020 19:34,6/22/2015 9:13,JTJBC1BA8C2022376,IS,Lexus,7/24/2017 1:39
19afe27b-df9b-4f08-883e-4d3c64721b1f,M,12/1/2017 15:49,26-01-2017,Morganica Elvin,Japan,1G6DJ8ED8B0773944,3,9/4/2019 18:06,1/24/2021 21:59,WVWBB7AJXDW445786,Firebird Formula,Pontiac,2/23/2016 7:43
297d1e93-968a-4172-883b-62b19e55a454,F,11/12/2020 21:05,16-08-2015,Brooks Willcox,Poland,1N6AA0CJ8FN642383,1,11/13/2018 23:30,7/20/2020 11:41,KMHHT6KD3AU316270,Explorer,Ford,4/2/2020 11:22
63c55195-6f08-49d5-bef5-5a9a09a41583,F,7/2/2015 22:01,8/3/2019,Easter Bloodworthe,Argentina,1GTCSBD90A8190400,2,4/16/2020 6:32,12/4/2020 20:32,WA1WMAFE1AD472056,Countach,Lamborghini,7/16/2019 6:20
a6421647-330c-4efb-893e-7294dbd88816,F,10/15/2019 15:15,26-09-2017,Tine Lockton,China,3D73M4EL2AG919819,1,5/30/2019 12:59,7/23/2018 18:57,WBAVB77598N138996,rio,Volkswagen,3/2/2021 16:58
188abca2-6d39-4bf1-b85c-5b54e61a53e3,F,12/26/2019 6:25,10/2/2021,Rufe Absolon,Thailand,2FMDK3KC3AB365074,2,8/22/2021 14:52,6/11/2021 18:57,1GTN1UEH2EZ081210,STS,Cadillac,12/14/2015 11:40
2be9f6dd-c95b-40d9-97a4-34cdc8090924,F,1/19/2015 1:29,1/9/2015,Madge Ellsom,Estonia,WBAGN63554D864046,3,6/29/2019 23:50,10/6/2019 20:38,WAUGL78E85A466725,Mustang,Ford,8/24/2021 18:48
ca76f871-f411-4db4-958e-b9dcd6402e40,M,4/30/2017 18:22,11/5/2021,Donelle Tuppeny,China,WA1DGAFP0FA602062,3,1/29/2018 5:52,2/12/2020 0:02,5BZBF0AAXEN034049,F250,Ford,9/10/2019 0:20
ff049e61-be1d-478a-a82e-40ea88b7775c,M,6/4/2017 16:11,29-01-2021,Germain D'Souza,Japan,WAUFEBFM1CA158554,2,12/22/2015 22:41,9/15/2018 17:50,WAUEFAFL7FN058403,CX-9,Mazda,6/26/2018 21:23
ce9ea4bd-0aff-465f-b972-d41ce84517b5,M,8/2/2019 9:54,26-06-2017,Murdoch Castelluzzi,Philippines,5LMJJ3J51CE281156,3,6/26/2016 13:02,6/21/2017 19:25,WBAEV534X2K701250,Safari,GMC,2/16/2017 2:23
f5a1b978-a371-43e2-88ea-8bc7b3e7f915,M,12/27/2016 8:57,28-03-2019,Bonnie Bresnahan,China,1N6BF0KM9FN473024,2,12/21/2015 16:35,4/26/2017 20:04,WBAKF3C51BE079021,Taurus,Ford,5/21/2021 0:34
7690ac6b-079c-4f4c-afcf-ea9537830bfe,F,1/18/2017 19:55,23-10-2016,Ernestine Boothby,United States,4A31K3DTXCE058514,3,3/25/2016 13:59,4/20/2015 9:13,WAUVT68EX5A080129,Windstar,Ford,3/2/2016 13:44
5a357795-28f1-49ef-a3a8-fb619fc33b3d,M,7/29/2017 18:03,3/5/2018,Elnar Warden,Philippines,1G6AD5S33E0706726,2,8/19/2018 17:40,7/19/2021 20:39,1ZVBP8JS0A5981791,B-Series Plus,Mazda,5/4/2020 19:50
1bc890f8-1a4c-4d01-8f63-1898603d2d14,F,11/6/2018 16:01,19-01-2019,Stevana Alen,China,1C3CCBAB2CN820432,1,8/6/2017 22:34,6/30/2017 13:39,2C3CDYAG0DH215895,600,BMW,11/24/2021 22:09
b9588121-99d2-4dec-a49c-b9ca3977bd01,F,10/10/2018 13:29,1/3/2019,Chlo Diperaus,Thailand,1FTSW3A51AE349494,2,3/18/2015 23:35,8/28/2018 7:57,1C3BC4FB8BN643710,3 Series,BMW,11/3/2016 16:59
d0de48fb-9ce4-4360-8150-1bfa0a5d4385,M,11/5/2020 9:32,10/1/2017,Kimmie Evetts,Luxembourg,WBANA53515B896681,3,1/29/2019 21:51,1/21/2018 11:08,2T1KE4EE7BC855907,H1,Hummer,12/28/2017 9:29
d4a62f7f-2812-492e-9d88-7e614d50ddef,M,4/1/2019 3:52,2/12/2020,Zarah Blaasch,Democratic Republic of the Congo,5N1CR2MN3EC025531,3,8/14/2017 9:06,2/23/2019 5:50,1FTEW1CMXDK518570,XC60,Volvo,4/16/2017 8:37
0d9979a7-8838-4839-a1b9-5fe4a79e93ae,M,9/16/2018 5:53,15-09-2015,Garrek Sexstone,Sri Lanka,1FTEX1CM3BK567474,1,9/19/2019 2:23,2/15/2019 21:12,WDBSK7AA3CF029110,Range Rover,Land Rover,1/22/2019 23:26
a82c8fb0-6980-4b4b-b150-9dba946694a5,M,2/5/2017 20:51,30-03-2016,Trixie Macconaghy,Poland,JM3TB2MA3A0008205,1,12/29/2019 8:51,12/13/2018 20:31,JTHBK1GG7F2922756,Cube,Nissan,7/23/2017 9:11
07772f2b-3a3b-4f9a-842b-853f1e3f2af4,F,2/5/2018 13:56,16-06-2018,Gayle Mabey,China,KNADH5A34B6075068,1,12/27/2017 8:14,12/21/2016 11:06,JTHKD5BH5D2634281,Dakota,Dodge,10/23/2018 9:24
994523be-7a91-4e9a-80b7-fc6e0642a4bc,F,10/9/2020 4:48,10/1/2015,Quintana Lowmass,United States,JH4DC54853S922700,3,2/27/2018 7:02,11/27/2018 8:18,WP0CB2A82FK892949,LS,Lexus,4/17/2015 0:32
c6129402-17ab-4295-bd2d-dd898ef9ee2d,F,7/6/2021 15:15,10/3/2015,Dolores Slatford,Sierra Leone,JTDZN3EU2FJ954306,2,9/21/2018 21:36,1/2/2015 20:13,3GYFNBE31FS355779,ES,Lexus,4/20/2019 19:01
6dd75c31-4520-470a-9174-17570bb926ba,M,8/1/2017 8:20,15-09-2016,Vernice Roja,Japan,WA1WKAFP0AA513995,1,2/4/2016 3:57,2/13/2018 20:18,3GYFNEE31FS466964,Tiburon,Hyundai,11/17/2020 2:25
fa277c4e-6c87-4f9c-8b3d-4acb43c77c78,M,6/11/2017 20:12,25-10-2015,Aili Rouchy,China,5N1AZ2MG2FN343316,1,11/15/2020 1:09,6/16/2016 14:05,WBAEV53495K800632,Pajero,Mitsubishi,9/13/2016 7:12
07800e98-22a8-4de4-9d59-bc23d29943d8,F,12/23/2020 8:57,27-09-2018,Kerr Muccino,Ecuador,3D73M3CL8BG825779,1,3/29/2020 10:33,7/2/2021 8:31,2C3CCABGXDH166410,626,Mazda,4/12/2017 20:33
